SCATS_Number,SCATS Neighbours,NB_LATITUDE,NB_LONGITUDE,V00
4263,3002 4262 4264,-37.8228462,145.0251292,12
4263,3002 4262 4264,-37.8228462,145.0251292,17
4263,3002 4262 4264,-37.82313,145.02565,84
4263,3002 4262 4264,-37.82313,145.02565,26
4263,3002 4262 4264,-37.82313,145.02565,15
4263,3002 4262 4264,-37.82313,145.02565,41
4263,3002 4262 4264,-37.82313,145.02565,30
4263,3002 4262 4264,-37.82313,145.02565,47
4263,3002 4262 4264,-37.82313,145.02565,60
4263,3002 4262 4264,-37.82313,145.02565,103
4263,3002 4262 4264,-37.82313,145.02565,20
4263,3002 4262 4264,-37.82313,145.02565,28
4263,3002 4262 4264,-37.82313,145.02565,31
4263,3002 4262 4264,-37.82313,145.02565,21
4263,3002 4262 4264,-37.82313,145.02565,61
4263,3002 4262 4264,-37.82313,145.02565,70
4263,3002 4262 4264,-37.82313,145.02565,80
4263,3002 4262 4264,-37.82313,145.02565,33
4263,3002 4262 4264,-37.82313,145.02565,32
4263,3002 4262 4264,-37.82313,145.02565,43
4263,3002 4262 4264,-37.82313,145.02565,36
4263,3002 4262 4264,-37.82313,145.02565,43
4263,3002 4262 4264,-37.82313,145.02565,79
4263,3002 4262 4264,-37.82313,145.02565,92
4263,3002 4262 4264,-37.82313,145.02565,30
4263,3002 4262 4264,-37.82313,145.02565,70
4263,3002 4262 4264,-37.82313,145.02565,34
4263,3002 4262 4264,-37.82313,145.02565,29
4263,3002 4262 4264,-37.8232985,145.0250328,75
4263,3002 4262 4264,-37.8232985,145.0250328,18
4263,3002 4262 4264,-37.8232985,145.0250328,23
4263,3002 4262 4264,-37.8232985,145.0250328,31
4263,3002 4262 4264,-37.8232985,145.0250328,31
4263,3002 4262 4264,-37.8232985,145.0250328,29
4263,3002 4262 4264,-37.8232985,145.0250328,58
4263,3002 4262 4264,-37.8232985,145.0250328,94
4263,3002 4262 4264,-37.8232985,145.0250328,27
4263,3002 4262 4264,-37.8232985,145.0250328,22
4263,3002 4262 4264,-37.8232985,145.0250328,38
4263,3002 4262 4264,-37.8232985,145.0250328,25
4263,3002 4262 4264,-37.8232985,145.0250328,39
4263,3002 4262 4264,-37.8232985,145.0250328,70
4263,3002 4262 4264,-37.8232985,145.0250328,83
4263,3002 4262 4264,-37.8232985,145.0250328,26
4263,3002 4262 4264,-37.8232985,145.0250328,23
4263,3002 4262 4264,-37.8232985,145.0250328,54
4263,3002 4262 4264,-37.8232985,145.0250328,46
4263,3002 4262 4264,-37.8232985,145.0250328,42
4263,3002 4262 4264,-37.8232985,145.0250328,74
4263,3002 4262 4264,-37.8232985,145.0250328,99
4263,3002 4262 4264,-37.8232985,145.0250328,23
4263,3002 4262 4264,-37.8232985,145.0250328,94
4263,3002 4262 4264,-37.8232985,145.0250328,25
4263,3002 4262 4264,-37.8232985,145.0250328,22
4263,3002 4262 4264,-37.82295,145.02402,83
4263,3002 4262 4264,-37.82295,145.02402,36
4263,3002 4262 4264,-37.82295,145.02402,18
4263,3002 4262 4264,-37.82295,145.02402,47
4263,3002 4262 4264,-37.82295,145.02402,40
4263,3002 4262 4264,-37.82295,145.02402,60
4263,3002 4262 4264,-37.82295,145.02402,78
4263,3002 4262 4264,-37.82295,145.02402,87
4263,3002 4262 4264,-37.82295,145.02402,34
4263,3002 4262 4264,-37.82295,145.02402,23
4263,3002 4262 4264,-37.82295,145.02402,31
4263,3002 4262 4264,-37.82295,145.02402,35
4263,3002 4262 4264,-37.82295,145.02402,38
4263,3002 4262 4264,-37.82295,145.02402,83
4263,3002 4262 4264,-37.82295,145.02402,81
4263,3002 4262 4264,-37.82295,145.02402,33
4263,3002 4262 4264,-37.82295,145.02402,37
4263,3002 4262 4264,-37.82295,145.02402,37
4263,3002 4262 4264,-37.82295,145.02402,40
4263,3002 4262 4264,-37.82295,145.02402,46
4263,3002 4262 4264,-37.82295,145.02402,71
4263,3002 4262 4264,-37.82295,145.02402,79
4263,3002 4262 4264,-37.82295,145.02402,37
4263,3002 4262 4264,-37.82295,145.02402,76
4263,3002 4262 4264,-37.82295,145.02402,34
4263,3002 4262 4264,-37.82295,145.02402,24
4264,4324 4263 4266 4270,-37.82389,145.03409,51
4264,4324 4263 4266 4270,-37.82389,145.03409,25
4264,4324 4263 4266 4270,-37.82389,145.03409,18
4264,4324 4263 4266 4270,-37.82389,145.03409,35
4264,4324 4263 4266 4270,-37.82389,145.03409,30
4264,4324 4263 4266 4270,-37.82389,145.03409,36
4264,4324 4263 4266 4270,-37.82389,145.03409,42
4264,4324 4263 4266 4270,-37.82389,145.03409,55
4264,4324 4263 4266 4270,-37.82389,145.03409,17
4264,4324 4263 4266 4270,-37.82389,145.03409,13
4264,4324 4263 4266 4270,-37.82389,145.03409,33
4264,4324 4263 4266 4270,-37.82389,145.03409,34
4264,4324 4263 4266 4270,-37.82389,145.03409,35
4264,4324 4263 4266 4270,-37.82389,145.03409,47
4264,4324 4263 4266 4270,-37.82389,145.03409,52
4264,4324 4263 4266 4270,-37.82389,145.03409,22
4264,4324 4263 4266 4270,-37.82389,145.03409,22
4264,4324 4263 4266 4270,-37.82389,145.03409,60
4264,4324 4263 4266 4270,-37.82389,145.03409,33
4264,4324 4263 4266 4270,-37.82389,145.03409,38
4264,4324 4263 4266 4270,-37.82389,145.03409,55
4264,4324 4263 4266 4270,-37.82389,145.03409,68
4264,4324 4263 4266 4270,-37.82389,145.03409,17
4264,4324 4263 4266 4270,-37.82389,145.03409,20
4264,4324 4263 4266 4270,-37.82389,145.03409,43
4264,4324 4263 4266 4270,-37.82389,145.03409,27
4264,4324 4263 4266 4270,-37.82389,145.03409,35
4264,4324 4263 4266 4270,-37.82389,145.03409,58
4264,4324 4263 4266 4270,-37.82389,145.03409,59
4264,4324 4263 4266 4270,-37.82389,145.03409,20
4264,4324 4263 4266 4270,-37.82389,145.03409,24
4264,4324 4263 4266 4270,-37.82416,145.03445,73
4264,4324 4263 4266 4270,-37.82416,145.03445,30
4264,4324 4263 4266 4270,-37.82416,145.03445,16
4264,4324 4263 4266 4270,-37.82416,145.03445,33
4264,4324 4263 4266 4270,-37.82416,145.03445,28
4264,4324 4263 4266 4270,-37.82416,145.03445,51
4264,4324 4263 4266 4270,-37.82416,145.03445,53
4264,4324 4263 4266 4270,-37.82416,145.03445,99
4264,4324 4263 4266 4270,-37.82416,145.03445,16
4264,4324 4263 4266 4270,-37.82416,145.03445,21
4264,4324 4263 4266 4270,-37.82416,145.03445,32
4264,4324 4263 4266 4270,-37.82416,145.03445,28
4264,4324 4263 4266 4270,-37.82416,145.03445,55
4264,4324 4263 4266 4270,-37.82416,145.03445,74
4264,4324 4263 4266 4270,-37.82416,145.03445,73
4264,4324 4263 4266 4270,-37.82416,145.03445,26
4264,4324 4263 4266 4270,-37.82416,145.03445,40
4264,4324 4263 4266 4270,-37.82416,145.03445,57
4264,4324 4263 4266 4270,-37.82416,145.03445,35
4264,4324 4263 4266 4270,-37.82416,145.03445,50
4264,4324 4263 4266 4270,-37.82416,145.03445,89
4264,4324 4263 4266 4270,-37.82416,145.03445,93
4264,4324 4263 4266 4270,-37.82416,145.03445,24
4264,4324 4263 4266 4270,-37.82416,145.03445,25
4264,4324 4263 4266 4270,-37.82416,145.03445,42
4264,4324 4263 4266 4270,-37.82416,145.03445,30
4264,4324 4263 4266 4270,-37.82416,145.03445,44
4264,4324 4263 4266 4270,-37.82416,145.03445,90
4264,4324 4263 4266 4270,-37.82416,145.03445,93
4264,4324 4263 4266 4270,-37.82416,145.03445,36
4264,4324 4263 4266 4270,-37.82416,145.03445,27
4264,4324 4263 4266 4270,-37.82441,145.03399,61
4264,4324 4263 4266 4270,-37.82441,145.03399,17
4264,4324 4263 4266 4270,-37.82441,145.03399,19
4264,4324 4263 4266 4270,-37.82441,145.03399,34
4264,4324 4263 4266 4270,-37.82441,145.03399,25
4264,4324 4263 4266 4270,-37.82441,145.03399,41
4264,4324 4263 4266 4270,-37.82441,145.03399,63
4264,4324 4263 4266 4270,-37.82441,145.03399,68
4264,4324 4263 4266 4270,-37.82441,145.03399,17
4264,4324 4263 4266 4270,-37.82441,145.03399,18
4264,4324 4263 4266 4270,-37.82441,145.03399,32
4264,4324 4263 4266 4270,-37.82441,145.03399,34
4264,4324 4263 4266 4270,-37.82441,145.03399,30
4264,4324 4263 4266 4270,-37.82441,145.03399,60
4264,4324 4263 4266 4270,-37.82441,145.03399,70
4264,4324 4263 4266 4270,-37.82441,145.03399,23
4264,4324 4263 4266 4270,-37.82441,145.03399,23
4264,4324 4263 4266 4270,-37.82441,145.03399,56
4264,4324 4263 4266 4270,-37.82441,145.03399,16
4264,4324 4263 4266 4270,-37.82441,145.03399,34
4264,4324 4263 4266 4270,-37.82441,145.03399,48
4264,4324 4263 4266 4270,-37.82441,145.03399,75
4264,4324 4263 4266 4270,-37.82405,145.03349,104
4264,4324 4263 4266 4270,-37.82405,145.03349,31
4264,4324 4263 4266 4270,-37.82405,145.03349,19
4264,4324 4263 4266 4270,-37.82405,145.03349,69
4264,4324 4263 4266 4270,-37.82405,145.03349,47
4264,4324 4263 4266 4270,-37.82405,145.03349,77
4264,4324 4263 4266 4270,-37.82405,145.03349,106
4264,4324 4263 4266 4270,-37.82405,145.03349,116
4264,4324 4263 4266 4270,-37.82405,145.03349,34
4264,4324 4263 4266 4270,-37.82405,145.03349,29
4264,4324 4263 4266 4270,-37.82405,145.03349,46
4264,4324 4263 4266 4270,-37.82405,145.03349,41
4264,4324 4263 4266 4270,-37.82405,145.03349,57
4264,4324 4263 4266 4270,-37.82405,145.03349,117
4264,4324 4263 4266 4270,-37.82405,145.03349,111
4264,4324 4263 4266 4270,-37.82405,145.03349,28
4264,4324 4263 4266 4270,-37.82405,145.03349,37
4264,4324 4263 4266 4270,-37.82405,145.03349,79
4264,4324 4263 4266 4270,-37.82405,145.03349,52
4264,4324 4263 4266 4270,-37.82405,145.03349,53
4264,4324 4263 4266 4270,-37.82405,145.03349,100
4264,4324 4263 4266 4270,-37.82405,145.03349,115
4264,4324 4263 4266 4270,-37.82405,145.03349,32
4264,4324 4263 4266 4270,-37.82405,145.03349,24
4264,4324 4263 4266 4270,-37.82405,145.03349,56
4264,4324 4263 4266 4270,-37.82405,145.03349,32
4264,4324 4263 4266 4270,-37.82405,145.03349,54
4264,4324 4263 4266 4270,-37.82405,145.03349,121
4264,4324 4263 4266 4270,-37.82405,145.03349,111
4264,4324 4263 4266 4270,-37.82405,145.03349,23
4264,4324 4263 4266 4270,-37.82405,145.03349,33
4266,4040 4264,0,0,44
4266,4040 4264,0,0,25
4266,4040 4264,0,0,11
4266,4040 4264,0,0,28
4266,4040 4264,0,0,17
4266,4040 4264,0,0,22
4266,4040 4264,0,0,48
4266,4040 4264,0,0,55
4266,4040 4264,0,0,13
4266,4040 4264,0,0,14
4266,4040 4264,0,0,24
4266,4040 4264,0,0,24
4266,4040 4264,0,0,17
4266,4040 4264,0,0,50
4266,4040 4264,0,0,49
4266,4040 4264,0,0,18
4266,4040 4264,0,0,15
4266,4040 4264,0,0,26
4266,4040 4264,0,0,27
4266,4040 4264,0,0,26
4266,4040 4264,0,0,49
4266,4040 4264,0,0,58
4266,4040 4264,0,0,25
4266,4040 4264,0,0,16
4266,4040 4264,0,0,25
4266,4040 4264,0,0,16
4266,4040 4264,0,0,14
4266,4040 4264,0,0,49
4266,4040 4264,0,0,55
4266,4040 4264,0,0,24
4266,4040 4264,0,0,19
4266,4040 4264,-37.82529,145.04387,55
4266,4040 4264,-37.82529,145.04387,20
4266,4040 4264,-37.82529,145.04387,14
4266,4040 4264,-37.82529,145.04387,24
4266,4040 4264,-37.82529,145.04387,15
4266,4040 4264,-37.82529,145.04387,30
4266,4040 4264,-37.82529,145.04387,47
4266,4040 4264,-37.82529,145.04387,64
4266,4040 4264,-37.82529,145.04387,14
4266,4040 4264,-37.82529,145.04387,20
4266,4040 4264,-37.82529,145.04387,20
4266,4040 4264,-37.82529,145.04387,14
4266,4040 4264,-37.82529,145.04387,41
4266,4040 4264,-37.82529,145.04387,57
4266,4040 4264,-37.82529,145.04387,58
4266,4040 4264,-37.82529,145.04387,28
4266,4040 4264,-37.82529,145.04387,30
4266,4040 4264,-37.82529,145.04387,37
4266,4040 4264,-37.82529,145.04387,31
4266,4040 4264,-37.82529,145.04387,35
4266,4040 4264,-37.82529,145.04387,59
4266,4040 4264,-37.82529,145.04387,59
4266,4040 4264,-37.82529,145.04387,23
4266,4040 4264,-37.82529,145.04387,9
4266,4040 4264,-37.82529,145.04387,17
4266,4040 4264,-37.82529,145.04387,25
4266,4040 4264,-37.82529,145.04387,40
4266,4040 4264,-37.82529,145.04387,39
4266,4040 4264,-37.82529,145.04387,83
4266,4040 4264,-37.82529,145.04387,31
4266,4040 4264,-37.82529,145.04387,25
4266,4040 4264,-37.82542,145.04346,37
4266,4040 4264,-37.82542,145.04346,16
4266,4040 4264,-37.82542,145.04346,10
4266,4040 4264,-37.82542,145.04346,20
4266,4040 4264,-37.82542,145.04346,24
4266,4040 4264,-37.82542,145.04346,32
4266,4040 4264,-37.82542,145.04346,28
4266,4040 4264,-37.82542,145.04346,54
4266,4040 4264,-37.82542,145.04346,9
4266,4040 4264,-37.82542,145.04346,9
4266,4040 4264,-37.82542,145.04346,15
4266,4040 4264,-37.82542,145.04346,11
4266,4040 4264,-37.82542,145.04346,17
4266,4040 4264,-37.82542,145.04346,32
4266,4040 4264,-37.82542,145.04346,42
4266,4040 4264,-37.82542,145.04346,20
4266,4040 4264,-37.82542,145.04346,10
4266,4040 4264,-37.82542,145.04346,23
4266,4040 4264,-37.82542,145.04346,15
4266,4040 4264,-37.82542,145.04346,26
4266,4040 4264,-37.82542,145.04346,46
4266,4040 4264,-37.82542,145.04346,49
4266,4040 4264,-37.82542,145.04346,17
4266,4040 4264,-37.82542,145.04346,11
4266,4040 4264,-37.82542,145.04346,21
4266,4040 4264,-37.82542,145.04346,22
4266,4040 4264,-37.82542,145.04346,19
4266,4040 4264,-37.82542,145.04346,36
4266,4040 4264,-37.82542,145.04346,37
4266,4040 4264,-37.82542,145.04346,15
4266,4040 4264,-37.82542,145.04346,16
4266,4040 4264,-37.82518,145.04301,110
4266,4040 4264,-37.82518,145.04301,31
4266,4040 4264,-37.82518,145.04301,29
4266,4040 4264,-37.82518,145.04301,49
4266,4040 4264,-37.82518,145.04301,51
4266,4040 4264,-37.82518,145.04301,76
4266,4040 4264,-37.82518,145.04301,101
4266,4040 4264,-37.82518,145.04301,103
4266,4040 4264,-37.82518,145.04301,30
4266,4040 4264,-37.82518,145.04301,22
4266,4040 4264,-37.82518,145.04301,42
4266,4040 4264,-37.82518,145.04301,32
4266,4040 4264,-37.82518,145.04301,62
4266,4040 4264,-37.82518,145.04301,101
4266,4040 4264,-37.82518,145.04301,103
4266,4040 4264,-37.82518,145.04301,38
4266,4040 4264,-37.82518,145.04301,32
4266,4040 4264,-37.82518,145.04301,78
4266,4040 4264,-37.82518,145.04301,52
4266,4040 4264,-37.82518,145.04301,64
4266,4040 4264,-37.82518,145.04301,96
4266,4040 4264,-37.82518,145.04301,135
4266,4040 4264,-37.82518,145.04301,47
4266,4040 4264,-37.82518,145.04301,30
4266,4040 4264,-37.82518,145.04301,46
4266,4040 4264,-37.82518,145.04301,41
4266,4040 4264,-37.82518,145.04301,53
4266,4040 4264,-37.82518,145.04301,97
4266,4040 4264,-37.82518,145.04301,122
4266,4040 4264,-37.82518,145.04301,33
4266,4040 4264,-37.82518,145.04301,38
4270,4812 4264 4272,-37.82951,145.03304,47
4270,4812 4264 4272,-37.82951,145.03304,20
4270,4812 4264 4272,-37.82951,145.03304,12
4270,4812 4264 4272,-37.82951,145.03304,25
4270,4812 4264 4272,-37.82951,145.03304,19
4270,4812 4264 4272,-37.82951,145.03304,29
4270,4812 4264 4272,-37.82951,145.03304,33
4270,4812 4264 4272,-37.82951,145.03304,36
4270,4812 4264 4272,-37.82951,145.03304,18
4270,4812 4264 4272,-37.82951,145.03304,15
4270,4812 4264 4272,-37.82951,145.03304,27
4270,4812 4264 4272,-37.82951,145.03304,23
4270,4812 4264 4272,-37.82951,145.03304,23
4270,4812 4264 4272,-37.82951,145.03304,37
4270,4812 4264 4272,-37.82951,145.03304,53
4270,4812 4264 4272,-37.82951,145.03304,14
4270,4812 4264 4272,-37.82951,145.03304,19
4270,4812 4264 4272,-37.82951,145.03304,27
4270,4812 4264 4272,-37.82951,145.03304,26
4270,4812 4264 4272,-37.82951,145.03304,27
4270,4812 4264 4272,-37.82951,145.03304,44
4270,4812 4264 4272,-37.82951,145.03304,63
4270,4812 4264 4272,-37.82951,145.03304,15
4270,4812 4264 4272,-37.82951,145.03304,13
4270,4812 4264 4272,-37.82951,145.03304,33
4270,4812 4264 4272,-37.82951,145.03304,20
4270,4812 4264 4272,-37.82951,145.03304,17
4270,4812 4264 4272,-37.82951,145.03304,47
4270,4812 4264 4272,-37.82951,145.03304,53
4270,4812 4264 4272,-37.82951,145.03304,18
4270,4812 4264 4272,-37.82951,145.03304,14
4270,4812 4264 4272,-37.8303,145.03336,75
4270,4812 4264 4272,-37.8303,145.03336,19
4270,4812 4264 4272,-37.8303,145.03336,17
4270,4812 4264 4272,-37.8303,145.03336,27
4270,4812 4264 4272,-37.8303,145.03336,14
4270,4812 4264 4272,-37.8303,145.03336,26
4270,4812 4264 4272,-37.8303,145.03336,52
4270,4812 4264 4272,-37.8303,145.03336,73
4270,4812 4264 4272,-37.8303,145.03336,14
4270,4812 4264 4272,-37.8303,145.03336,9
4270,4812 4264 4272,-37.8303,145.03336,18
4270,4812 4264 4272,-37.8303,145.03336,23
4270,4812 4264 4272,-37.8303,145.03336,25
4270,4812 4264 4272,-37.8303,145.03336,62
4270,4812 4264 4272,-37.8303,145.03336,67
4270,4812 4264 4272,-37.8303,145.03336,17
4270,4812 4264 4272,-37.8303,145.03336,20
4270,4812 4264 4272,-37.8303,145.03336,25
4270,4812 4264 4272,-37.8303,145.03336,22
4270,4812 4264 4272,-37.8303,145.03336,26
4270,4812 4264 4272,-37.8303,145.03336,53
4270,4812 4264 4272,-37.8303,145.03336,64
4270,4812 4264 4272,-37.8303,145.03336,22
4270,4812 4264 4272,-37.8303,145.03336,13
4270,4812 4264 4272,-37.8303,145.03336,18
4270,4812 4264 4272,-37.8303,145.03336,38
4270,4812 4264 4272,-37.8303,145.03336,21
4270,4812 4264 4272,-37.8303,145.03336,50
4270,4812 4264 4272,-37.8303,145.03336,69
4270,4812 4264 4272,-37.8303,145.03336,22
4270,4812 4264 4272,-37.8303,145.03336,19
4270,4812 4264 4272,-37.83095,145.03278,77
4270,4812 4264 4272,-37.83095,145.03278,23
4270,4812 4264 4272,-37.83095,145.03278,17
4270,4812 4264 4272,-37.83095,145.03278,33
4270,4812 4264 4272,-37.83095,145.03278,25
4270,4812 4264 4272,-37.83095,145.03278,43
4270,4812 4264 4272,-37.83095,145.03278,70
4270,4812 4264 4272,-37.83095,145.03278,72
4270,4812 4264 4272,-37.83095,145.03278,27
4270,4812 4264 4272,-37.83095,145.03278,15
4270,4812 4264 4272,-37.83095,145.03278,41
4270,4812 4264 4272,-37.83095,145.03278,33
4270,4812 4264 4272,-37.83095,145.03278,32
4270,4812 4264 4272,-37.83095,145.03278,59
4270,4812 4264 4272,-37.83095,145.03278,83
4270,4812 4264 4272,-37.83095,145.03278,22
4270,4812 4264 4272,-37.83095,145.03278,21
4270,4812 4264 4272,-37.83095,145.03278,48
4270,4812 4264 4272,-37.83095,145.03278,21
4270,4812 4264 4272,-37.83095,145.03278,39
4270,4812 4264 4272,-37.83095,145.03278,52
4270,4812 4264 4272,-37.83095,145.03278,79
4270,4812 4264 4272,-37.83095,145.03278,20
4270,4812 4264 4272,-37.83095,145.03278,23
4270,4812 4264 4272,-37.83095,145.03278,35
4270,4812 4264 4272,-37.83095,145.03278,26
4270,4812 4264 4272,-37.83095,145.03278,30
4270,4812 4264 4272,-37.83095,145.03278,53
4270,4812 4264 4272,-37.83095,145.03278,70
4270,4812 4264 4272,-37.83095,145.03278,19
4270,4812 4264 4272,-37.83095,145.03278,33
4270,4812 4264 4272,-37.83015,145.03208,79
4270,4812 4264 4272,-37.83015,145.03208,35
4270,4812 4264 4272,-37.83015,145.03208,30
4270,4812 4264 4272,-37.83015,145.03208,43
4270,4812 4264 4272,-37.83015,145.03208,37
4270,4812 4264 4272,-37.83015,145.03208,49
4270,4812 4264 4272,-37.83015,145.03208,91
4270,4812 4264 4272,-37.83015,145.03208,107
4270,4812 4264 4272,-37.83015,145.03208,28
4270,4812 4264 4272,-37.83015,145.03208,24
4270,4812 4264 4272,-37.83015,145.03208,33
4270,4812 4264 4272,-37.83015,145.03208,34
4270,4812 4264 4272,-37.83015,145.03208,48
4270,4812 4264 4272,-37.83015,145.03208,82
4270,4812 4264 4272,-37.83015,145.03208,98
4270,4812 4264 4272,-37.83015,145.03208,41
4270,4812 4264 4272,-37.83015,145.03208,34
4270,4812 4264 4272,-37.83015,145.03208,64
4270,4812 4264 4272,-37.83015,145.03208,57
4270,4812 4264 4272,-37.83015,145.03208,56
4270,4812 4264 4272,-37.83015,145.03208,72
4270,4812 4264 4272,-37.83015,145.03208,93
4270,4812 4264 4272,-37.83015,145.03208,43
4270,4812 4264 4272,-37.83015,145.03208,23
4270,4812 4264 4272,-37.83015,145.03208,41
4270,4812 4264 4272,-37.83015,145.03208,48
4270,4812 4264 4272,-37.83015,145.03208,47
4270,4812 4264 4272,-37.83015,145.03208,100
4270,4812 4264 4272,-37.83015,145.03208,106
4270,4812 4264 4272,-37.83015,145.03208,34
4270,4812 4264 4272,-37.83015,145.03208,30
4272,4270 4040 4273,-37.83186,145.04668,15
4272,4270 4040 4273,-37.83186,145.04668,18
4272,4270 4040 4273,-37.83186,145.04668,15
4272,4270 4040 4273,-37.83186,145.04668,12
4272,4270 4040 4273,-37.83186,145.04668,24
4272,4270 4040 4273,-37.83186,145.04668,49
4272,4270 4040 4273,-37.83186,145.04668,49
4272,4270 4040 4273,-37.83186,145.04668,14
4272,4270 4040 4273,-37.83186,145.04668,12
4272,4270 4040 4273,-37.83186,145.04668,15
4272,4270 4040 4273,-37.83186,145.04668,22
4272,4270 4040 4273,-37.83186,145.04668,25
4272,4270 4040 4273,-37.83186,145.04668,50
4272,4270 4040 4273,-37.83186,145.04668,58
4272,4270 4040 4273,-37.83186,145.04668,10
4272,4270 4040 4273,-37.83186,145.04668,21
4272,4270 4040 4273,-37.83186,145.04668,29
4272,4270 4040 4273,-37.83186,145.04668,11
4272,4270 4040 4273,-37.83186,145.04668,24
4272,4270 4040 4273,-37.83186,145.04668,41
4272,4270 4040 4273,-37.83186,145.04668,52
4272,4270 4040 4273,-37.83186,145.04668,16
4272,4270 4040 4273,-37.83186,145.04668,16
4272,4270 4040 4273,-37.83186,145.04668,18
4272,4270 4040 4273,-37.83186,145.04668,21
4272,4270 4040 4273,-37.83186,145.04668,22
4272,4270 4040 4273,-37.83186,145.04668,44
4272,4270 4040 4273,-37.83186,145.04668,53
4272,4270 4040 4273,-37.83186,145.04668,24
4272,4270 4040 4273,-37.83186,145.04668,16
4272,4270 4040 4273,-37.83199,145.04636,5
4272,4270 4040 4273,-37.83199,145.04636,7
4272,4270 4040 4273,-37.83199,145.04636,12
4272,4270 4040 4273,-37.83199,145.04636,6
4272,4270 4040 4273,-37.83199,145.04636,7
4272,4270 4040 4273,-37.83199,145.04636,18
4272,4270 4040 4273,-37.83199,145.04636,31
4272,4270 4040 4273,-37.83199,145.04636,6
4272,4270 4040 4273,-37.83199,145.04636,8
4272,4270 4040 4273,-37.83199,145.04636,5
4272,4270 4040 4273,-37.83199,145.04636,5
4272,4270 4040 4273,-37.83199,145.04636,9
4272,4270 4040 4273,-37.83199,145.04636,15
4272,4270 4040 4273,-37.83199,145.04636,22
4272,4270 4040 4273,-37.83199,145.04636,8
4272,4270 4040 4273,-37.83199,145.04636,5
4272,4270 4040 4273,-37.83199,145.04636,12
4272,4270 4040 4273,-37.83199,145.04636,14
4272,4270 4040 4273,-37.83199,145.04636,10
4272,4270 4040 4273,-37.83199,145.04636,12
4272,4270 4040 4273,-37.83199,145.04636,22
4272,4270 4040 4273,-37.83199,145.04636,2
4272,4270 4040 4273,-37.83199,145.04636,9
4272,4270 4040 4273,-37.83199,145.04636,6
4272,4270 4040 4273,-37.83199,145.04636,13
4272,4270 4040 4273,-37.83199,145.04636,11
4272,4270 4040 4273,-37.83199,145.04636,13
4272,4270 4040 4273,-37.83199,145.04636,19
4272,4270 4040 4273,-37.83199,145.04636,5
4272,4270 4040 4273,-37.83199,145.04636,5
4272,4270 4040 4273,-37.8318,145.04614,31
4272,4270 4040 4273,-37.8318,145.04614,18
4272,4270 4040 4273,-37.8318,145.04614,33
4272,4270 4040 4273,-37.8318,145.04614,35
4272,4270 4040 4273,-37.8318,145.04614,43
4272,4270 4040 4273,-37.8318,145.04614,78
4272,4270 4040 4273,-37.8318,145.04614,97
4272,4270 4040 4273,-37.8318,145.04614,14
4272,4270 4040 4273,-37.8318,145.04614,20
4272,4270 4040 4273,-37.8318,145.04614,33
4272,4270 4040 4273,-37.8318,145.04614,33
4272,4270 4040 4273,-37.8318,145.04614,40
4272,4270 4040 4273,-37.8318,145.04614,66
4272,4270 4040 4273,-37.8318,145.04614,86
4272,4270 4040 4273,-37.8318,145.04614,22
4272,4270 4040 4273,-37.8318,145.04614,27
4272,4270 4040 4273,-37.8318,145.04614,46
4272,4270 4040 4273,-37.8318,145.04614,47
4272,4270 4040 4273,-37.8318,145.04614,50
4272,4270 4040 4273,-37.8318,145.04614,58
4272,4270 4040 4273,-37.8318,145.04614,74
4272,4270 4040 4273,-37.8318,145.04614,31
4272,4270 4040 4273,-37.8318,145.04614,16
4272,4270 4040 4273,-37.8318,145.04614,32
4272,4270 4040 4273,-37.8318,145.04614,36
4272,4270 4040 4273,-37.8318,145.04614,41
4272,4270 4040 4273,-37.8318,145.04614,70
4272,4270 4040 4273,-37.8318,145.04614,96
4272,4270 4040 4273,-37.8318,145.04614,33
4272,4270 4040 4273,-37.8318,145.04614,32
4273,4043 4272,-37.84632,145.04378,15
4273,4043 4272,-37.84632,145.04378,10
4273,4043 4272,-37.84632,145.04378,7
4273,4043 4272,-37.84632,145.04378,12
4273,4043 4272,-37.84632,145.04378,7
4273,4043 4272,-37.84632,145.04378,17
4273,4043 4272,-37.84632,145.04378,17
4273,4043 4272,-37.84632,145.04378,31
4273,4043 4272,-37.84632,145.04378,10
4273,4043 4272,-37.84632,145.04378,7
4273,4043 4272,-37.84632,145.04378,10
4273,4043 4272,-37.84632,145.04378,9
4273,4043 4272,-37.84632,145.04378,10
4273,4043 4272,-37.84632,145.04378,27
4273,4043 4272,-37.84632,145.04378,34
4273,4043 4272,-37.84632,145.04378,8
4273,4043 4272,-37.84632,145.04378,12
4273,4043 4272,-37.84632,145.04378,9
4273,4043 4272,-37.84632,145.04378,17
4273,4043 4272,-37.84632,145.04378,11
4273,4043 4272,-37.84632,145.04378,26
4273,4043 4272,-37.84632,145.04378,23
4273,4043 4272,-37.84632,145.04378,10
4273,4043 4272,-37.84632,145.04378,2
4273,4043 4272,-37.84632,145.04378,8
4273,4043 4272,-37.84632,145.04378,16
4273,4043 4272,-37.84632,145.04378,12
4273,4043 4272,-37.84632,145.04378,17
4273,4043 4272,-37.84632,145.04378,34
4273,4043 4272,-37.84632,145.04378,11
4273,4043 4272,-37.84632,145.04378,11
4273,4043 4272,-37.84686,145.04508,66
4273,4043 4272,-37.84686,145.04508,24
4273,4043 4272,-37.84686,145.04508,23
4273,4043 4272,-37.84686,145.04508,25
4273,4043 4272,-37.84686,145.04508,23
4273,4043 4272,-37.84686,145.04508,32
